Time,M,B,A
6.468,0.0008527297504333516,0.008877429749968963,49.089435623173884
6.469,0.0008524881610084919,0.008877267171324539,49.089435623173884
6.47,0.0008522466792600373,0.008877104595657525,49.089435623173884
6.471,0.0008520053051399965,0.008876942022967868,49.089435623173884
6.472,0.0008517640386003993,0.00887677945325551,49.089435623173884
6.473,0.0008515228795932974,0.0088766168865204,49.089435623173884
6.474,0.0008512818280707633,0.008876454322762482,49.089435623173884
6.4750000000000005,0.0008510408839848913,0.008876291761981701,49.089435623173884
6.476,0.0008508000472877969,0.008876129204178004,49.089435623173884
6.477,0.0008505593179316169,0.008875966649351336,49.089435623173884
6.478,0.0008503186958685093,0.00887580409750164,49.089435623173884
6.479,0.0008500781810506537,0.008875641548628865,49.089435623173884
6.48,0.0008498377734302509,0.008875479002732953,49.089435623173884
6.481,0.000849597472959523,0.008875316459813853,49.089435623173884
6.482,0.0008493572795907133,0.008875153919871509,49.089435623173884
6.4830000000000005,0.0008491171932760867,0.008874991382905865,49.089435623173884
6.484,0.0008488772139679289,0.00887482884891687,49.089435623173884
6.485,0.0008486373416185472,0.008874666317904466,49.089435623173884
6.486,0.0008483975761802701,0.008874503789868602,49.089435623173884
6.487,0.0008481579176054473,0.00887434126480922,49.089435623173884
6.488,0.0008479183658464498,0.008874178742726268,49.089435623173884
6.489,0.0008476789208556698,0.008874016223619689,49.089435623173884
6.49,0.0008474395825855206,0.008873853707489431,49.089435623173884
6.4910000000000005,0.0008472003509884369,0.008873691194335438,49.089435623173884
6.492,0.0008469612260168745,0.008873528684157656,49.089435623173884
6.493,0.0008467222076233104,0.008873366176956032,49.089435623173884
6.494,0.0008464832957602428,0.00887320367273051,49.089435623173884
6.495,0.000846244490380191,0.008873041171481034,49.089435623173884
6.496,0.0008460057914356957,0.008872878673207551,49.089435623173884
6.497,0.0008457671988793184,0.008872716177910007,49.089435623173884
6.498,0.0008455287126636419,0.008872553685588348,49.089435623173884
6.4990000000000006,0.0008452903327412703,0.008872391196242519,49.089435623173884
6.5,0.0008450520590648284,0.008872228709872464,49.089435623173884
6.501,0.0008448138915869627,0.00887206622647813,49.089435623173884
6.502,0.0008445758302603404,0.008871903746059461,49.089435623173884
6.503,0.0008443378750376498,0.008871741268616406,49.089435623173884
6.5040000000000004,0.0008441000258716005,0.008871578794148908,49.089435623173884
6.505,0.000843862282714923,0.008871416322656912,49.089435623173884
6.506,0.0008436246455203689,0.008871253854140363,49.089435623173884
6.507000000000001,0.0008433871142407109,0.00887109138859921,49.089435623173884
6.508,0.0008431496888287427,0.008870928926033394,49.089435623173884
6.509,0.0008429123692372791,0.008870766466442864,49.089435623173884
6.51,0.000842675155419156,0.008870604009827565,49.089435623173884
6.511,0.0008424380473272302,0.008870441556187441,49.089435623173884
6.5120000000000005,0.0008422010449143794,0.00887027910552244,49.089435623173884
6.513,0.0008419641481335025,0.008870116657832505,49.089435623173884
6.514,0.0008417273569375194,0.008869954213117582,49.089435623173884
6.515000000000001,0.0008414906712793708,0.008869791771377618,49.089435623173884
6.516,0.0008412540911120186,0.008869629332612558,49.089435623173884
6.517,0.0008410176163884454,0.008869466896822347,49.089435623173884
6.518,0.0008407812470616551,0.00886930446400693,49.089435623173884
6.519,0.0008405449830846722,0.008869142034166253,49.089435623173884
6.5200000000000005,0.0008403088244105423,0.008868979607300263,49.089435623173884
6.521,0.000840072770992332,0.008868817183408904,49.089435623173884
6.522,0.0008398368227831288,0.00886865476249212,49.089435623173884
6.523000000000001,0.0008396009797360409,0.00886849234454986,49.089435623173884
6.524,0.0008393652418041976,0.008868329929582067,49.089435623173884
6.525,0.0008391296089407489,0.008868167517588687,49.089435623173884
6.526,0.0008388940810988661,0.008868005108569667,49.089435623173884
6.527,0.0008386586582317409,0.00886784270252495,49.089435623173884
6.5280000000000005,0.000838423340292586,0.008867680299454485,49.089435623173884
6.529,0.0008381881272346353,0.008867517899358215,49.089435623173884
6.53,0.0008379530190111429,0.008867355502236086,49.089435623173884
6.531,0.0008377180155753843,0.008867193108088044,49.089435623173884
6.532,0.0008374831168806555,0.008867030716914035,49.089435623173884
6.533,0.0008372483228802735,0.008866868328714002,49.089435623173884
6.534,0.0008370136335275759,0.008866705943487893,49.089435623173884
6.535,0.0008367790487759214,0.008866543561235653,49.089435623173884
6.5360000000000005,0.0008365445685786893,0.008866381181957227,49.089435623173884
6.537,0.0008363101928892796,0.00886621880565256,49.089435623173884
6.538,0.0008360759216611131,0.008866056432321601,49.089435623173884
6.539,0.0008358417548476316,0.008865894061964292,49.089435623173884
6.54,0.0008356076924022974,0.00886573169458058,49.089435623173884
6.541,0.0008353737342785937,0.00886556933017041,49.089435623173884
6.542,0.0008351398804300242,0.008865406968733728,49.089435623173884
6.543,0.0008349061308101136,0.00886524461027048,49.089435623173884
6.5440000000000005,0.000834672485372407,0.00886508225478061,49.089435623173884
6.545,0.0008344389440704706,0.008864919902264064,49.089435623173884
6.546,0.000834205506857891,0.008864757552720788,49.089435623173884
6.547,0.0008339721736882756,0.008864595206150728,49.089435623173884
6.548,0.0008337389445152524,0.008864432862553829,49.089435623173884
6.549,0.0008335058192924701,0.008864270521930036,49.089435623173884
6.55,0.0008332727979735983,0.008864108184279296,49.089435623173884
6.551,0.0008330398805123267,0.008863945849601554,49.089435623173884
6.5520000000000005,0.0008328070668623662,0.008863783517896755,49.089435623173884
6.553,0.000832574356977448,0.008863621189164846,49.089435623173884
6.554,0.0008323417508113241,0.00886345886340577,49.089435623173884
6.555,0.000832109248317767,0.008863296540619474,49.089435623173884
6.556,0.0008318768494505698,0.008863134220805905,49.089435623173884
6.557,0.0008316445541635463,0.008862971903965006,49.089435623173884
6.558,0.0008314123624105307,0.008862809590096724,49.089435623173884
6.559,0.0008311802741453781,0.008862647279201006,49.089435623173884
6.5600000000000005,0.0008309482893219637,0.008862484971277795,49.089435623173884
6.561,0.0008307164078941837,0.008862322666327038,49.089435623173884
6.562,0.0008304846298159546,0.008862160364348679,49.089435623173884
6.563,0.0008302529550412136,0.008861998065342665,49.089435623173884
6.564,0.0008300213835239181,0.008861835769308941,49.089435623173884
6.565,0.0008297899152180466,0.008861673476247453,49.089435623173884
6.566,0.0008295585500775975,0.008861511186158147,49.089435623173884
6.567,0.00082932728805659,0.008861348899040968,49.089435623173884
6.5680000000000005,0.0008290961291090639,0.008861186614895862,49.089435623173884
6.569,0.0008288650731890793,0.008861024333722774,49.089435623173884
6.57,0.0008286341202507167,0.008860862055521649,49.089435623173884
6.571,0.0008284032702480773,0.008860699780292434,49.089435623173884
6.572,0.0008281725231352827,0.008860537508035074,49.089435623173884
6.573,0.0008279418788664748,0.008860375238749515,49.089435623173884
6.574,0.0008277113373958161,0.008860212972435702,49.089435623173884
6.575,0.0008274808986774894,0.00886005070909358,49.089435623173884
6.5760000000000005,0.0008272505626656981,0.008859888448723097,49.089435623173884
6.577,0.0008270203293146657,0.008859726191324196,49.089435623173884
6.578,0.0008267901985786366,0.008859563936896823,49.089435623173884
6.579,0.000826560170411875,0.008859401685440924,49.089435623173884
6.58,0.000826330244768666,0.008859239436956445,49.089435623173884
6.581,0.0008261004216033146,0.008859077191443332,49.089435623173884
6.582,0.0008258707008701467,0.00885891494890153,49.089435623173884
6.583,0.0008256410825235081,0.008858752709330984,49.089435623173884
6.5840000000000005,0.0008254115665177652,0.00885859047273164,49.089435623173884
6.585,0.0008251821528073046,0.008858428239103443,49.089435623173884
6.586,0.0008249528413465333,0.008858266008446341,49.089435623173884
6.587,0.0008247236320898788,0.008858103780760277,49.089435623173884
6.588,0.0008244945249917885,0.008857941556045197,49.089435623173884
6.589,0.0008242655200067303,0.008857779334301048,49.089435623173884
6.59,0.0008240366170891926,0.008857617115527775,49.089435623173884
6.591,0.0008238078161936838,0.008857454899725323,49.089435623173884
6.5920000000000005,0.0008235791172747327,0.008857292686893637,49.089435623173884
6.593,0.0008233505202868885,0.008857130477032663,49.089435623173884
6.594,0.0008231220251847202,0.008856968270142348,49.089435623173884
6.595,0.0008228936319228176,0.008856806066222637,49.089435623173884
6.596,0.0008226653404557904,0.008856643865273475,49.089435623173884
6.597,0.0008224371507382686,0.008856481667294809,49.089435623173884
6.598,0.0008222090627249026,0.008856319472286583,49.089435623173884
6.599,0.0008219810763703627,0.008856157280248743,49.089435623173884
6.6000000000000005,0.0008217531916293396,0.008855995091181235,49.089435623173884
6.601,0.0008215254084565442,0.008855832905084004,49.089435623173884
6.602,0.0008212977268067075,0.008855670721956995,49.089435623173884
6.603,0.0008210701466345807,0.008855508541800157,49.089435623173884
6.604,0.0008208426678949352,0.008855346364613432,49.089435623173884
